,year,newchannelid,sold_to,sold_to_name,addrl1,city,zip,mat_class,slsid,slsname,revenue,License No.
91695,2022,IR,348498,EPICUREAN TRADER,2200 JERROLD AVE STE Q,SAN FRANCISCO,94124,Total,JR5,Roberta Lafrance,122478.43,551573
91696,2022,IR,348514,CELLARMAKER BREWING COMPANY,1150 HOWARD ST,SAN FRANCISCO,94103,Total,JR7,House-Jr7,2528,529256
91697,2022,IR,348579,BOB'S YOUNG MARKET,285 ARLINGTON AVE,KENSINGTON,94707,Total,JS3,Tri Pho,7731.2,519652
91698,2022,IR,348626,GRAND LIQUOR,816 W GRAND AVE,GROVER BEACH,93433,Total,BP3,House-Bp3,1399.8,545885
91699,2022,IR,348629,M&M LIQUOR & MARKET,10555 INDIANA AVE #101,RIVERSIDE,92503,Total,BR6,James Baray,23198.88,398626
91700,2022,IR,348637,PISMO BEACH LIQUOR,601 DOLLIVER ST,PISMO BEACH,93449,Total,BP3,House-Bp3,14646.71,531705
91701,2022,IR,348742,GOROS LIQUOR,1162 E WASHINGTON AVE,ESCONDIDO,92025,Total,BR3,Jeffrey Bowler,10629.54,552327
91702,2022,IR,348747,A & P LIQUOR,1101 21ST ST,SACRAMENTO,95811,Total,JS2,Donald Morisi,4322.28,553446
91703,2022,IR,348750,"HEIGHTS DELI & BOTTLE SHOP, TH",2927 N BROADWAY,LOS ANGELES,90031,Total,BPB,Jason Tragni,18453.89,587443
91704,2022,IR,348752,TEQUILA RANCH MARKET,8007 SOMERSET BLVD.,PARAMOUNT,90723,Total,BQ1,Ryan Younkers,37894.59,528707
91705,2022,IR,348827,SIN LEE FOOD,4663 EL CAJON BLVD,SAN DIEGO,92115,Total,BR8,Wessam E Kamel,272730.59,516731
91706,2022,IR,348836,ZANOTTOS SUNNYVALE MARKET,1356  S MARY AVE,SUNNYVALE,94087,Total,JT3,Darik Storch,108869.64,553091
91707,2022,IR,348910,WASHINGTON MARKET,5390 W WASHINGTON BLVD,LOS ANGELES,90016,Total,BV1,Allison Hatch,13750.87,486407
91708,2022,IR,348919,SOTO LIQUOR,1602 N SOTO,LOS ANGELES,90033,Total,BQ1,Ryan Younkers,1323.86,460296
91709,2022,IR,348921,MORE FOR LESS,501 KELLY ST,HALF MOON BAY,94019,Total,JT1,Justin Koury,915,346025
91710,2022,IR,348949,BASE LIQUOR,3201 NATIONAL AVE,SAN DIEGO,92113,Total,BRB,Jesse Palmer,15444.72,529889
91711,2022,IR,348949,BASE LIQUOR 363636,3201 NATIONAL AVE,SAN DIEGO,92113,Total,BRB,Jesse Palmer,657.05,529889
91712,2022,IR,348963,EAST AVENUE LIQUORS,1354 EAST AVE STE H,CHICO,95926,Total,624,Scott Sullwold,774.25,392014
91713,2022,IR,348981,QUICKER LIQUOR,9757 SIERRA AVE,FONTANA,92335,Total,BR4,Chandra Pulicari,8579.06,500569
91714,2022,IR,348990,WHOLE FOODS DUN #10547,5200 DUBLIN BLVD,DUBLIN,94568,Total,JS6,Rhiannon Carroll,102956.59,549240
91715,2022,IR,349004,MONARCH BEACH MARKET,24040 CAMINO DEL AVION S,DANA POINT,92629,Total,BQ8,Brian Reilly,113457.95,553847
91716,2022,IR,349018,CHAMPS LIQUOR # 5,8007 FLORENCE AVE.,DOWNEY,90240,Total,BQ3,Dan Cote,15559.69,553687
91717,2022,IR,349029,AGC LIQUOR,4323 W SUNSET BLVD,LOS ANGELES,90029,Total,BPC,Margaret Williamson,7736.1,541449
91718,2022,IR,349033,BEACH CITY MARKET,2801 S PACIFIC AVE,SAN PEDRO,90731,Total,BQ3,Dan Cote,3861.95,551693
91719,2022,IR,349042,GRAND LIQUOR,4669 MELROSE AVE,LOS ANGELES,90029,Total,BPB,Jason Tragni,18005.61,554955
91720,2022,IR,349047,BOTTLE BARN,3331 INDUSTRIAL DR STE A,SANTA ROSA,95403,Total,JR1,Zach Shelton,624816.91,555654
91721,2022,IR,349157,NUGGET MARKET #16,470 IGNACIO BLVD,NOVATO,94949,Total,JR1,Zach Shelton,58884.23,555197
91722,2022,IR,349158,NUGGET MARKET #14,1 BLACKFIELD DR,TIBURON,94920,Total,JR3,Bryan Doyle,59698.9,573269
91723,2022,IR,349159,NUGGET MARKET #15,5627 PARADISE DR,CORTE MADERA,94925,Total,JR3,Bryan Doyle,46193.57,555214
91724,2022,IR,349162,FOLSOM WINE & SPIRITS,6606 FOLSOM AUBURN RD ST,FOLSOM,95630,Total,JS2,Donald Morisi,77999.02,555495
91725,2022,IR,349207,WHOLE FOODS PLV #10536,"12746 JEFFERSON BLVD, ST",LOS ANGELES,90066,Total,BQ7,Jeff Stockstad,228954.6,537236
91726,2022,IR,349263,VILLAGE WINE & SPIRITS,1449 S VICTORIA AVE STE,VENTURA,93003,Total,BP1,Daniel Bloomgren,6652.46,544336
91727,2022,IR,349266,GRAPE PRESS LIQUOR,464 S. ANAHEIM HILLS RD,ANAHEIM,92807,Total,BQA,Derrek Wilkinson,23342.37,555648
91728,2022,IR,349317,GOURMET WINES & SPIRITS,300 S GRAND AVE #LP-110,LOS ANGELES,90071,Total,BPB,Jason Tragni,13548.79,546279
91729,2022,IR,349339,OAK MARKET,724 OAK STREET,BAKERSFIELD,93304,Total,30W,Hannah Di Francesco,566.57,564007
91730,2022,IR,349339,VERDUGO MARKET 6 -( OAK MARKET,724 OAK STREET,BAKERSFIELD,93304,Total,30W,Hannah Di Francesco,9825.29,564007
91731,2022,IR,349395,CABIN FEVER,6047 PARK DR,WRIGHTWOOD,92397,Total,BR4,Chandra Pulicari,2903.91,577557
91732,2022,IR,349401,STARDUST LIQUOR,17503 CHATSWORTH STREET,GRANADA HILLS,91344,Total,BP8,Justin Crane,1870.25,528528
91733,2022,IR,349442,FAST N ESY 4,902 E SHIELDS AVE,FRESNO,93704,Total,JI3,House-Ji3,16630.56,564777
91734,2022,IR,349448,SANTEE STOP LIQUOR STORE & DEL,9266 CARLTON OAKS DR.,SANTEE,92071,Total,BR8,Wessam E Kamel,2855.8,555346
91735,2022,IR,349451,MINI MART,8503 VENICE BLVD,LOS ANGELES,90034,Total,BV1,Allison Hatch,5647.5,553240
91736,2022,IR,349452,ROUND UP JR MART,24370 CANYON LAKE DR #N,CANYON LAKE,92587,Total,BR6,James Baray,3626.36,536282
91737,2022,IR,349482,LIQUOR DEPOT,27911 JEFFERSON AVE STE,TEMECULA,92590,Total,BR3,Jeffrey Bowler,11366.79,553032
91738,2022,IR,349514,WEST COVINA LIQUOR,1341 S AZUSA AVE,WEST COVINA,91790,Total,BR4,Chandra Pulicari,20829.64,554763
91739,2022,IR,349523,KING MARKET,7907 CAJON RD,EL CAJON,92021,Total,BR8,Wessam E Kamel,15499.8,503657
91740,2022,IR,349571,HARVEST NATURAL FOODS,6985 SAN LUIS AVE,ATASCADERO,93422,Total,BP3,House-Bp3,357.96,533159
91741,2022,IR,349589,PACIFIC RANCH MARKET,7540 E CHAPMAN AVE,ORANGE,92869,Total,BQA,Derrek Wilkinson,55964.34,556481
91742,2022,IR,349615,OLYMPIC LIQUOR & GROCERY,2400 OLYMPIC BLVD STE 1,WALNUT CREEK,94595,Total,JS3,Tri Pho,44076.81,556333
91743,2022,IR,349628,GROW THE PRODUCE SHOP,300 S SANTA FE AVE #C,LOS ANGELES,90013,Total,BPB,Jason Tragni,42182.12,554468
91744,2022,IR,349642,BARON'S MARKET -WAREHOUSE,12420 KIRKHAM COURT,POWAY,92064,Total,BR3,Jeffrey Bowler,53110,565599
91745,2022,IR,349643,PACIFIC COAST FOOD,10703 N VANOWEN ST.,NORTH HOLLYWOOD,91605,Total,BP8,Justin Crane,10147.85,549195
91746,2022,IR,349671,HILLTOP MARKET,16820 JACKSON OAKS DR,MORGAN HILL,95037,Total,JT3,Darik Storch,5408.22,550171
91747,2022,IR,349706,HARBOR MART LIQUOR,320 N HARBOR BLVD,LA HABRA,90631,Total,BQ1,Ryan Younkers,8791.18,551609
91748,2022,IR,349720,TOP SHELF WINE AND SPIRITS,630 NORDAHL RD #C,SAN MARCOS,92069,Total,BR3,Jeffrey Bowler,99995,556528
91749,2022,IR,349735,ROSECRANS SPIRIT SHOP #4,10466 E. ARTESIA BLVD,BELLFLOWER,90706,Total,BQ3,Dan Cote,2180.16,557456
91750,2022,IR,349741,HOWIES MARKET,6580 N SAN GABRIEL,SAN GABRIEL,91775,Total,BP4,Michael Smith,27097.49,558315
91751,2022,IR,349767,PRECITA MARKET,35 PRECITA AVE,SAN FRANCISCO,94110,Total,JR5,Roberta Lafrance,13708.42,559229
91752,2022,IR,349810,RAYS LIQUOR & 356873,207 WALNUT ST,CHICO,95928,Total,624,Scott Sullwold,2536.42,611597
91753,2022,IR,349815,WRIGHTWOOD MARKET,1315 HIGHWAY 2,WRIGHTWOOD,92397,Total,BR4,Chandra Pulicari,19789.04,627241
91754,2022,IR,349828,"ZEE'S DELI, WINE & SPIRITS",913 SIR FRANCIS DRAKE BL,KENTFIELD,94904,Total,JR3,Bryan Doyle,14843.71,558873
91755,2022,IR,349908,SAMIS MARKET,25403 REDLANDS BLVD,LOMA LINDA,92354,Total,BR6,James Baray,379.54,588094
91756,2022,IR,349965,SOMMSELECT,1640 CARNEROS MEADOWS LN,SONOMA,95476,Total,33V,Travis Swafford,15048,561240
91757,2022,IR,349984,ANGIE SOMM,930 MCLAUGHLIN AVE,SAN JOSE,95122,Total,JT4,Lara Nevin,11649.96,625949
91758,2022,IR,350002,LUCKY LIQUOR,2125 LINCOLN BLVD,SANTA MONICA,90405,Total,BQ7,Jeff Stockstad,8567.68,478053
91759,2022,IR,350037,CIRCUS LIQUOR AND MARKET,7561 LAUREN CANYON BLVD,NORTH HOLLYWOOD,91605,Total,BP8,Justin Crane,7205.47,557210
91760,2022,IR,350057,CORNER STORE THE,716 TRACTION AVE,LOS ANGELES,90013,Total,BPB,Jason Tragni,27447.63,548401
91761,2022,IR,350065,GRADYS MARKET,509 BAY AVE,CAPITOLA,95010,Total,JT5,Jessee Warren,1245.39,576217
91762,2022,IR,350080,SANTA CLARA MARKET & LIQUOR,846 SANTA CLARA AVE,ALAMEDA,94501,Total,JS4,April Lopez,12654.16,556225
91763,2022,IR,350095,FOOD & BEVERAGE ON THE RUN,276 NOE ST,SAN FRANCISCO,94114,Total,JR7,House-Jr7,1890,559533
91764,2022,IR,350105,KWIK & CONVENIENT,600 MONTEREY BLVD,SAN FRANCISCO,94127,Total,JR5,Roberta Lafrance,14286.53,416113
91765,2022,IR,350121,E.R.B,1936 E. 7TH STREET,LOS ANGELES,90021,Total,BPC,Margaret Williamson,15070.2,554497
91766,2022,IR,350133,VALMAR SUPERMARKET,16 VALENCIA ST,SAN FRANCISCO,94103,Total,JR7,House-Jr7,497.2,555081
91767,2022,IR,350155,MENIFEE LIQUOR,29800 BRADLEY RD # 116,SUN CITY,92586,Total,BR6,James Baray,5394.2,543621
91768,2022,IR,350156,H&H MARKET LIQUOR & 335909,1862 GLENDALE BLVD,LOS ANGELES,90026,Total,BP7,Daniel Krausz,21617.72,560824
91769,2022,IR,350160,WILLIBEES WINE & SPIRITS/30674,700 THIRD ST,SANTA ROSA,95404,Total,JR1,Zach Shelton,36642.82,546970
91770,2022,IR,350163,RIVERTON LIQUOR,10800 MAGNOLLIA BLVD,NORTH HOLLYWOOD,91601,Total,BP8,Justin Crane,7503.74,555352
91771,2022,IR,350174,NEW UPPER TERRACE MARKET,4499 17TH STREET,SAN FRANCISCO,94114,Total,JR7,House-Jr7,1168.92,559724
91772,2022,IR,350193,VILLAGE LIQUOR,506 CENTER ST,EL SEGUNDO,90245,Total,BQ6,Alicia Ajolo,16961.51,559177
91773,2022,IR,350196,NEW LEAF MARKETS WAREHOUSE,328 -C INGALLS ST,SANTA CRUZ,95060,Total,JT5,Jessee Warren,7398,475435
91774,2022,IR,350207,WHOLE FOODS DLA #10546,770 S GRAND AVE,LOS ANGELES,90017,Total,BPB,Jason Tragni,310097.67,549120
91775,2022,IR,350223,WINE DESIGN,900 CIVIC DR.,NATIONAL CITY,91950,Total,BRB,Jesse Palmer,267275.76,618112
91776,2022,IR,350233,HEALTHY SPIRITS CORTLAND,249 CORTLAND AVE,SAN FRANCISCO,94110,Total,JR6,Doo Chi,67025.81,560990
91777,2022,IR,350240,4 WAY LIQUOR,500 W. SAN MARCOS BLVD.,SAN MARCOS,92069,Total,BR3,Jeffrey Bowler,764.85,562595
91778,2022,IR,350243,CORNER WINE & SPIRITS,2600 OCEANSIDE BLVD #100,OCEANSIDE,92054,Total,BR3,Jeffrey Bowler,8850.46,560161
91779,2022,IR,350247,NOE VALLEY WINE MERCHANTS,3821 24TH ST,SAN FRANCISCO,94114,Total,JR5,Roberta Lafrance,40854.84,558422
91780,2022,IR,350249,FAST CHECK LIQUOR,22902 LOS ALISOS BLVD.,MISSION VIEJO,92691,Total,BQ8,Brian Reilly,9458.74,560614
91781,2022,IR,350261,MAJOR MARKET,1855 CENTRE CITY PKWY,SAN DIEGO,92025,Total,BR1,Kevin Shelton,128530.66,563127
91782,2022,IR,350267,MAJOR MARKET,845 S MAIN AVE,FALLBROOK,92028,Total,BR3,Jeffrey Bowler,61282.28,563159
91783,2022,IR,350291,V VALLEY LIQUOR INC,3734 CONSTELLATION RD ST,LOMPOC,93436,Total,BP2,Joey Forner,4739.05,551076
91784,2022,IR,350292,ED'S LIQUOR,6616 ROSEMEAD BLVD,PICO RIVERA,90660,Total,BQ1,Ryan Younkers,3416.33,489573
91785,2022,IR,350295,COMMON SAGE/ ENA NORTH BEACH,1552 POLK ST,SAN FRANCISCO,94109,Total,JR6,Doo Chi,10277.17,558287
91786,2022,IR,350306,GUS'S COMMUNITY MARKET - HARRI,2111 HARRISON ST,SAN FRANCISCO,94110,Total,JR5,Roberta Lafrance,47014.32,556697
91787,2022,IR,350306,GUS'S COMMUNITY MARKET HARRISO,2111 HARRISON ST,SAN FRANCISCO,94110,Total,JR5,Roberta Lafrance,4758.35,556697
91788,2022,IR,350314,COLE MARKET,4277 1ST ST,PLEASANTON,94566,Total,JS6,Rhiannon Carroll,5430.3,558291
91789,2022,IR,350337,ROSE MARKET,3300 OVERLAND AVE # 107,LOS ANGELES,90034,Total,BQ7,Jeff Stockstad,5257.03,563560
91790,2022,IR,350350,LIQUOR LAND AND DELI #1,3580 LONG BEACH BLVD,LONG BEACH,90807,Total,BQ3,Dan Cote,25818.1,559512
91791,2022,IR,350351,WING HOP FUNG,400 S BALDWIN AVE #2185,ARCADIA,91007,Total,BP4,Michael Smith,90785.32,560483
91792,2022,IR,350354,MARIN BEVERAGE OUTLET - RETAIL,855 3RD STREET,SAN RAFAEL,94901,Total,JR3,Bryan Doyle,26218.76,409494
91793,2022,IR,350361,JAMES P MYERSON-ONSALE-SOUTH,6550 E WASHINGTON BLVD,LOS ANGELES,90040,Total,36P,Dominic Doty,3488.4,
91794,2022,IR,350365,KNOLL'S MARKET,16025 KAMANA ROAD STE 10,APPLE VALLEY,92307,Total,BR4,Chandra Pulicari,7771.54,562143
91795,2022,IR,350368,TRADING POST LIQUOR MART INC,1313 MAIN ST,VENICE,90291,Total,BV1,Allison Hatch,22893.69,12060
91796,2022,IR,350393,SPANISH TABLE THE,130 CLEMENT ST,SAN FRANCISCO,94118,Total,JR6,Doo Chi,1621.75,559151
91797,2022,IR,350408,"CHARLEY'S DELI, FINE WINES & L",601 PETALUMA BLVD S,PETALUMA,94952,Total,JR1,Zach Shelton,4354.28,556643
91798,2022,IR,350418,NOBLE BREWER DBA OFFICE LIBATI,4721 TIDEWATER AVE STE C,OAKLAND,94601,Total,JS5,Lauren Huffaker,47957.85,574164
91799,2022,IR,350425,PEARL ST GENERAL STORE,1796 SOUTH COAST HWY,LAGUNA BEACH,92651,Total,BQ8,Brian Reilly,4163.52,541183
91800,2022,IR,350426,PARTY TIME LIQUOR,6026 RESEDA BLVD,TARZANA,91356,Total,BP7,Daniel Krausz,8265.17,559654
91801,2022,IR,350436,SHELDON CENTRE WINE SHOPPE,8361 SHELDON RD,ELK GROVE,95624,Total,JS2,Donald Morisi,6016.24,514818
91802,2022,IR,350445,OLD TOWN LIQUOR,411 E HIGH ST,MOORPARK,93021,Total,BP1,Daniel Bloomgren,3033.9,547266
91803,2022,IR,350461,FITCH'S KITCHEN,300 THE VILLAGE,REDONDO BEACH,90277,Total,BQ6,Alicia Ajolo,671.4,534822
91804,2022,IR,350470,EJN MINI MARKET,2221 PALO VERDE AVE STE,LONG BEACH,90815,Total,BQ3,Dan Cote,21640.18,560149
91805,2022,IR,350473,FREDDIES LIQUORS,1581 W CAMPBELL AVE STE,CAMPBELL,95008,Total,JT7,James Rinfret,5335.19,559374
91806,2022,IR,350494,RED SAND MARKET & DELI,207 W ANAPAMU ST,SANTA BARBARA,93101,Total,BP2,Joey Forner,4739.32,529474
91807,2022,IR,350559,UNIVERSITY VILLAGE MARKET,3796 WATKINS DR,RIVERSIDE,92507,Total,BR6,James Baray,4010.47,607191
91808,2022,IR,350563,PARK VASONA LIQUORS,3391 WINCHESTER BLVD,CAMPBELL,95008,Total,JT3,Darik Storch,12375.2,563356
91809,2022,IR,350587,JOE'S LIQUOR & MINI MART,18248 SOLEDAD CYN ROAD,SANTA CLARITA,91387,Total,BP8,Justin Crane,276.9,561817
91810,2022,IR,350589,KEG N BOTTLE -NATION CITY,2355 HIGHLAND AVE,NATIONAL CITY,91950,Total,BR8,Wessam E Kamel,2405.24,560205
91811,2022,IR,350610,FREDS LIQUOR & DELICATESSEN,200 VALENCIA ST,SAN FRANCISCO,94103,Total,JR7,House-Jr7,4578.92,475974
91812,2022,IR,350621,APTOS NATURAL FOODS,7506 SOQUEL DR,APTOS,95003,Total,JT5,Jessee Warren,1659.09,560682
91813,2022,IR,350652,BARONS MARKET -MURRIETA,40545 CALIFORNIA OAKS RD,MURRIETA,92562,Total,BR3,Jeffrey Bowler,10819.11,537439
91814,2022,IR,350657,YUMMY.COM,9769 W PICO BLVD,LOS ANGELES,90035,Total,BPC,Margaret Williamson,8760.36,552583
91815,2022,IR,350683,CITY MARKET,8456 EDINGER AVE,HUNTINGTON BEACH,92647,Total,BQ9,Rick Lent,1435.4,602585
91816,2022,IR,350685,VILLAGE FRESH MARKET,2090 E CANAL DR,TURLOCK,95380,Total,JI2,Tom Nunes,7549.66,425615
91817,2022,IR,350705,LIQUOR LOCKER,5297 E 2ND ST,LONG BEACH,90803,Total,BQ3,Dan Cote,3753.86,563722
91818,2022,IR,350726,LIQUOR MART,10497 SAN DIEGO MISSION,SAN DIEGO,92108,Total,BRB,Jesse Palmer,10999.62,560493
91819,2022,IR,350731,WHOLE FOODS BRE #10594,3301 E IMPERIAL HWY,BREA,92823,Total,BQA,Derrek Wilkinson,71061.87,585478
91820,2022,IR,350734,FLATIRON WINES,2 NEW MONTGOMERY ST STE,SAN FRANCISCO,94105,Total,JR4,House-Jr4,40005.93,554827
91821,2022,IR,350788,"FARMS, THE",2030 MONTANA AVE,SANTA MONICA,90403,Total,BV1,Allison Hatch,20692.66,563238
91822,2022,IR,350805,LA COSTA WINE CO.,7750 EL CAMINO REAL STE,CARLSBAD,92009,Total,BR1,Kevin Shelton,42465.32,564912
91823,2022,IR,350822,KEG N BOTTLE LA JOLLA,1030 TORREY PINES RD STE,LA JOLLA,92037,Total,BR8,Wessam E Kamel,55397.2,559073
91824,2022,IR,350831,REDONDO MARKET,529 S. CATALINA AVE,REDONDO BEACH,90277,Total,BQ6,Alicia Ajolo,15101.36,561203
91825,2022,IR,350852,WHOLE FOODS IRV #10614,8525 IRVINE CENTER DR,IRVINE,92618,Total,BQA,Derrek Wilkinson,186072.59,561527
91826,2022,IR,350856,J & J LIQUOR,11312 VENTURA BLVD,STUDIO CITY,91604,Total,BP7,Daniel Krausz,2836.55,485125
91827,2022,IR,350858,STEP N GO MARKET,110 N BRADFORD AVE,PLACENTIA,92870,Total,BQA,Derrek Wilkinson,2506.74,561016
91828,2022,IR,350860,ANTHEM OIL,2963 S ARCHIBALD AVE,ONTARIO,91761,Total,BR6,James Baray,9850.37,561443
91829,2022,IR,350867,DREAMLAND LIQUOR,39615 WASHINGTON ST # A,PALM DESERT,92211,Total,BR5,Jose Arciga,1443.12,559583
91830,2022,IR,350868,HUDSON GREENS AND GOODS,610 1ST ST. STES 15 &18,NAPA,94559,Total,JS1,Yvette Sanchez,3360.89,625180
91831,2022,IR,350869,MIKES LIQUOR (DE),228 S KALBAUGH ST,RAMONA,92065,Total,BR8,Wessam E Kamel,6297.39,563483
91832,2022,IR,350882,ONE STOP LIQUOR,300 W WHITTIER BLVD,LA HABRA,90631,Total,BQ1,Ryan Younkers,2183.4,564770
91833,2022,IR,350884,HADLEY FRUIT ORCHIDS,47993 MORONGO TRAIL,CABAZON,92230,Total,BR5,Jose Arciga,23971.68,584389
91834,2022,IR,350908,"GOOD EARTH SHORELINE, LLC",201 FLAMINGO RD,MILL VALLEY,94941,Total,JR3,Bryan Doyle,23070.41,565867
91835,2022,IR,350922,WEST COAST WINE RESERVE,3100 DUTTON AVE #102,SANTA ROSA,95407,Total,JR2,Brenda Anderson,1452,564465
91836,2022,IR,350934,"FIVE STAR LIQUOR, INC",9461 EDINGER AVE,WESTMINSTER,92683,Total,BQ9,Rick Lent,6775.49,562785
91837,2022,IR,350938,HAPPY'S LIQUOR,22203 NORWALK BLVD.,HAWAIIAN GARDENS,90716,Total,BQ1,Ryan Younkers,6255.17,564154
91838,2022,IR,350988,CYPRESS CRAFT BEER & LIQUOR,9175 VALLEY VIEW STREET,CYPRESS,90630,Total,BQ3,Dan Cote,195765.76,556909
91839,2022,IR,350993,LE COMPTOIR,1301-1303 4TH ST,SAN RAFAEL,94901,Total,706,Karin Sandberg,6202.37,563643
91840,2022,IR,350995,JEROMES CARMEL VALLEY MARKET,2 CHAMBERS LN,CARMEL VALLEY,93924,Total,JT6,Tyler Salmonsen,36046.94,565408
91841,2022,IR,351006,SAN TOMAS LIQUOR,240 SARATOGA AVE,SANTA CLARA,95050,Total,JT3,Darik Storch,66447.02,564415
91842,2022,IR,351015,CARNICERIA DEL VALLE II LIQUOR,14050 CHERRY AVE STE L-M,FONTANA,92337,Total,BR6,James Baray,1023.6,531929
91843,2022,IR,351017,MISSION MARKETPLACE,3772 MISSION AVE. STE 13,OCEANSIDE,92058,Total,BR3,Jeffrey Bowler,904,525436
91844,2022,IR,351031,COLLEGE TOWN BOTTLE SHOP,7690 LA RIVIERA DR,SACRAMENTO,95826,Total,JS2,Donald Morisi,1344.4,553954
91845,2022,IR,351035,P & S LIQUOR MARKET,2920 EASTERN AVE,SACRAMENTO,95821,Total,JS7,Addison Morphy,3609.66,419823
91846,2022,IR,351053,MARC'S LIQUOR,4177 N BELLFLOWER BLVD.,LONG BEACH,90808,Total,BQ3,Dan Cote,0,553359
91847,2022,IR,351063,SHOP EASY LIQUOR,6239 FOOTHIL BLVD,TUJUNGA,91042,Total,BP8,Justin Crane,18593.76,581783
91848,2022,IR,351066,OLD TOWN WINE & SPIRITS,28780 OLD TOWN FRONT ST,TEMECULA,92590,Total,BR3,Jeffrey Bowler,3740.9,558917
91849,2022,IR,351067,BOURBON WINE & SPIRITS,5005 FOOTHILLS BLVD STE,ROSEVILLE,95747,Total,JS7,Addison Morphy,44551.27,548953
91850,2022,IR,351084,CLYDES LIQUOR,3963 SNELL AVE,SAN JOSE,95136,Total,JT3,Darik Storch,4733.54,603631
91851,2022,IR,351106,G & H LIQUOR,606 E. SAN BERNADINO ROA,COVINA,91723,Total,BR4,Chandra Pulicari,317.5,371765
91852,2022,IR,351132,FLEURETS MARKET & SPIRITS,1913 SAN PABLO AVE,OAKLAND,94612,Total,JS3,Tri Pho,4772.53,615406
91853,2022,IR,351136,PACIFIC MARKET,1465 TOWN & COUNTRY DR,SANTA ROSA,95404,Total,JR1,Zach Shelton,4174.44,527354
91854,2022,IR,351148,CONSUMERS LIQUOR,7151 W SUNSET BLVD,LOS ANGELES,90046,Total,BPA,Mark Goldfarb,44483.68,565722
91855,2022,IR,351150,COAST VILLAGE CHEVRON,1085 COAST VILLAGE RD,SANTA BARBARA,93108,Total,BP2,Joey Forner,18773.4,388087
91856,2022,IR,351152,MESA FUEL DEPOT,1929 CLIFF DR.,SANTA BARBARA,93109,Total,BP2,Joey Forner,13867.21,480886
91857,2022,IR,351177,ORCUTT LIQUOR,105 E. CLARK,ORCUTT,93455,Total,BP2,Joey Forner,8283.61,566156
91858,2022,IR,351198,WALNUT SHELL,5097 HOLLISTER AVE,GOLETA,93111,Total,BP2,Joey Forner,10554.35,522521
91859,2022,IR,351210,THE LIQUOR FOUNTAIN-WALKOFF LL,5203 FOUNTAIN AVE STE A,LOS ANGELES,90029,Total,BPB,Jason Tragni,36976.78,566935
91860,2022,IR,351226,NEW EARTH MARKET,864 EAST AVE,CHICO,95926,Total,624,Scott Sullwold,17938.93,556159
91861,2022,IR,351268,CORDIAL BOTTLE SHOP,1111 MACARTHUR BLVD,SAN LEANDRO,94577,Total,JS3,Tri Pho,30791.76,564719
91862,2022,IR,351294,TRES AMIGOS,3 EL CAMINO REAL,GREENFIELD,93927,Total,JT6,Tyler Salmonsen,7207.96,553872
91863,2022,IR,351296,COLOMA FOOD & LIQUOR,11082 COLOMA RD SRE A1,RANCHO CORDOVA,95670,Total,JS2,Donald Morisi,3465.61,621056
91864,2022,IR,351312,OENO VINO WINES LLC,3111 GLENDALE BLVD UNIT,LOS ANGELES,90039,Total,BPC,Margaret Williamson,27575.45,616641
91865,2022,IR,351328,OLIVERS MARKET - WINDSOR,9230 OLD REDWOOD HIGHWAY,WINDSOR,95492,Total,JR2,Brenda Anderson,136968.09,544952
91866,2022,IR,351354,CHRISTIES LIQUOR,3040 FOOTHILL BLVD,LA CRESENTA,91214,Total,BP8,Justin Crane,1273.92,488625
91867,2022,IR,351363,VILLAGE LIQUOR & HARDWARE,1145 ROSECRANS ST,SAN DIEGO,92106,Total,BR9,Rosana Hin,14794.55,565258
91868,2022,IR,351406,WHOLE FOODS SLK #10658 '365',2520 GLENDALE BLVD,LOS ANGELES,90039,Total,BPC,Margaret Williamson,230506.91,561509
91869,2022,IR,351407,ORIGINAL WINE CLUB,1431 S. VILLAGE WAY #A,SANTA ANA,92705,Total,BQ9,Rick Lent,185606.81,569418
91870,2022,IR,351411,CANADA LIQUORS,2523 CANADA BLVD,GLENDALE,91208,Total,BP8,Justin Crane,8444.87,622621
91871,2022,IR,351426,CAMPBELL LIQUORS & DELI,479 E CAMPBELL AVE,CAMPBELL,95008,Total,JT7,James Rinfret,30563.07,568156
91872,2022,IR,351431,PARK BLVD LIQUOR & DELI,4504 PARK BLVD,SAN DIEGO,92116,Total,BRB,Jesse Palmer,326.8,551284
91873,2022,IR,351463,CORONA LIQUOR,20043-20045 VANOWEN ST.,CANOGA PARK,91306,Total,BP7,Daniel Krausz,2463.3,544921
91874,2022,IR,351464,TINOS ITALIAN GROCERY,210 W CARRILLO ST,SANTA BARBARA,93101,Total,BP2,Joey Forner,4123.18,543263
91875,2022,IR,351483,NUGGET MARKET (SONOMA),500 W NAPA ST #550,SONOMA,95476,Total,JS1,Yvette Sanchez,93937.91,567592
91876,2022,IR,351501,RIO VISTA LIQUOR,2829 E LINCOLN AVE,ANAHIEM,92806,Total,BQA,Derrek Wilkinson,2423.85,558379
91877,2022,IR,351515,FOODHALL,498 VALENCIA ST,SAN FRANCISCO,94103,Total,JR7,House-Jr7,13825.94,551502
91878,2022,IR,351523,DELHI LIBERTY MARKET,16385 SCHENDEL AVE,DELHI,95315,Total,JI2,Tom Nunes,5672.16,339129
91879,2022,IR,351550,WHOLE FOODS SCA #10633,2732 AUGUSTINE DR STE 16,SANTA CLARA,95054,Total,JT4,Lara Nevin,176475.71,573347
